35;analog_conversion_DAC_storage
35;transmission
36;effect
36;system
36;fact
36;time
36;level_analog
36;analog
37;systems
37;methods
37;usefulness
37;system
37;ability
37;store
37;signals
37;loss
37;quality
38;measure
38;sampling
38;S_s
38;Samples
38;second
39;example
39;MS_s
39;samples
39;second
40;Hz_range
40;hearing
40;music
40;types
40;events
40;waveforms
41;kHz_CD
41;kHz
42;kHz
42;kHz
43;rate_requirement
43;consequence
43;Nyquist_theorem
44;rates
44;kHz
44;kHz
44;information
44;listeners
45;audio_equipment_manufacturers
45;sampling_rates
45;region
45;kHz
45;reason
46;industry_trend
46;sampling_rates
46;requirements
46;kHz
46;kHz
46;contrast
46;laboratory_experiments
46;frequencies
46;observers
46;cases
46;sounds
46;part
46;frequency_spectrum_intermodulation_distortion
47;intermodulation_distortion
47;audio
47;coloration
47;sound
48;advantage
48;sampling_rates
48;pass_filter_design_requirements
48;ADCs
48;DACs
48;oversampling_sigma_delta_converters
48;advantage
49;Audio_Engineering_Society
49;kHz_sampling_rate
49;applications
49;recognition
50;kHz
50;Compact_Disc
50;consumer
50;kHz
50;transmission
50;applications
50;kHz
50;bandwidth
50;aliasing
51;list
51;audio_sample_rates
52;Audio
52;bit_depth
52;maximum_Signal
52;quantization_noise_ratio_SQNR
52;sine_wave
53;dB
54;dB
55;dB
56;CD_quality_audio
56;bit_samples
57;noise
57;number
57;bits
57;quantization
58;analog_systems
58;signal
58;noise_ratios_SNR
58;dB
59;signal_processing_operations
59;range
59;operations
59;bit_precision
59;bit
59;distribution
60;Speech_signals
62;e._signals
62;speech
62;rate
63;phonemes
63;energy
63;Hz
63;kHz_range
63;sampling_rate
63;kHz
64;sampling_rate
64;telephony_systems
65;G.
65;sampling
65;quantization_specifications
66;Standard_definition_television_SDTV
66;pixels_US_NTSC
66;line
66;pixels_UK_PAL
66;line
66;picture_area
67;definition_television_HDTV
67;1080i
67;HD
68;video
68;sampling_rate
68;frame_rate
68;field_rate
68;pixel_clock
69;image_sampling_frequency
69;repetition_rate
69;sensor_integration_period
70;integration_period
70;time
70;repetitions
70;sampling_frequency
70;inverse
70;sample_time
71;Video
71;analog_converters
71;megahertz_range
71;MHz
71;quality
71;video_scalers
71;games
71;MHz
71;resolution_VGA_output
72;analog_video
72;video
72;sampling_process
72;time
72;pixel_frequency
72;sampling_rate
72;lines
73;pixel_sampling_rate
74;sampling
74;direction
74;spacing
74;lines
74;raster
75;sampling_rates
75;resolutions
75;directions
75;units
75;lines
75;picture_height
76;aliasing
76;frequency_luma
76;chroma_video_components
76;moir_pattern
77;process
77;volume
77;samples
77;3D_grid
77;voxels
77;3D_renderings
77;data
78;3D_grid
78;region
78;3D_space
79;Volume_rendering
79;imaging_X_ray
79;tomography_CT_CAT
79;resonance_imaging_MRI_Positron_Emission_Tomography_PET
79;examples
80;tomography
80;applications
81;bandpass_signal
81;Nyquist_rate
81;samples
81;samples
81;frequency_alias
81;frequency_signal
82;way
82;frequency_alias
82;Nyquist_criterion
82;bandpass_signal
83;undersampling
83;bandpass_sampling
83;sampling
83;sampling
83;conversion
84;Oversampling
84;analog
84;converters
84;distortion
84;analog_converters
84;order
84;idealizations
84;Whittaker_Shannon_interpolation_formula
85;Complex_sampling
85;Q_sampling
85;sampling
85;waveforms
85;pairs
85;samples
85;numbers
86;waveform_s_t_displaystyle_hat
86;t
86;Hilbert
86;waveform_s_t_displaystyle
86;t
86;complex
86;function
86;t_def
86;t_j
86;t_displaystyle
86;t_stackrel_text_def
86;t_j_cdot_hat
86;t
86;signal
86;Fourier
86;values
86;frequency
87;case
87;Nyquist_rate
87;waveform
87;frequencies_B
87;B
87;samples
87;2B
87;samples
88;baseband_waveform
88;t
88;B
88;t_displaystyle
88;t_cdot
88;j2_pi_frac_B
88;t
88;Nyquist_rate
88;B
88;frequency_content
88;interval_B
88;B
89;samples
89;samples
89;waveform
90;instance
90;baseband_waveform
90;s_t_displaystyle_hat
90;t
90;product_sequence_displaystyle
90;lowpass_filter
90;frequency
90;B
91;Computing
91;sample
91;output_sequence
91;sample_rate
91;Nyquist_rate
92;result
92;half
92;samples
92;number
92;samples
93;information
93;s_t_waveform
94;signal_processing_sampling
94;reduction
94;time_signal
94;time_signal
95;example
95;conversion
95;wave
95;signal
95;sequence
95;samples
95;time_signal
96;sample
96;value
96;set
96;values
96;point
96;time
96;space
99;types
99;signal
99;time_signal
99;time_signals
100;advancement
100;signal_technology
100;decades
100;weight
100;time_systems
101;spite
101;number
101;time_signal
101;processing
101;signal
102;conversion
102;time_signal
103;phenomena
103;fool
103;Theorem
104;post
104;concept
104;theorem_Sampling_techniques
104;effects
104;details
105;GATE
106;GATE_Syllabus
106;Engineering
107;GATE
107;Syllabus
107;Engineering
108;GATE_Syllabus
108;Engineering
109;GATE
109;syllabus
109;Architecture
109;Planning
110;GATE
110;Syllabus
110;Electronics
110;Communication_Engineering
114;Sampling
114;process
114;analog_signal
114;signal
114;analog
114;signal
114;interval
114;time
114;phenomena
114;sampling
125;sampling
125;process
125;signal
125;sequence
125;data_values
125;field
125;signal_processing
126;practice_sampling
126;signal
126;analog
126;A_D_converter
126;output
126;series
126;values
127;sampling_theory
127;role
127;accuracy
127;feasibility
127;signal_processing_scheme
127;appreciation
127;effects
127;sampling
128;regard
128;sampling
128;concern
128;signal
128;order
128;information_content
129;sample
129;signal
129;sample_rate
129;series
129;values
129;question
129;values
129;signal
129;answer
129;question
129;sampling_techniques
129;signal_processing
137;sampling
137;samples
137;aspect
137;signal_behavior
137;sampling_signal_values
137;times
137;regard
137;signal
137;behavior
138;time
138;signal
138;magnitude_spectrum
138;Figure
140;sampling_techniques
140;sampling
140;sampling
140;sampling
140;sample
140;signal
141;results
141;techniques
141;impacts
141;signal
141;spectrum
141;Key_Concept
144;definition
144;sampling
145;sample
145;signal
145;manner
146;analog_signal
146;samples
146;sampling
147;data
147;information
147;process
